id,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25
36196,58680,35680,13785,55561,124843,33344,47585,42186,9552,24099,2107,74692,42518,9382,17709,11800,22660,653,1633,10439,11174,16620,11074,403,60082
11980,1498,22501,9033,34996,707,19382,13715,91076,10873,38617,20681,11336,21612,28774,10668,4174,18990,16307,15050,9558,45905,33245,682,20850,22915
58372,4192,30890,166680,168535,37135,12658,28029,11575,9660,9529,36568,239,8217,976,21879,1380,25438,36489,10849,32562,11976,18203,28941,805,25440
32646,36234,9740,9465,9397,11472,6440,330,32636,26378,1808,47620,9529,14621,334,29739,31667,47889,695,8984,16155,251,49803,4478,11286,48311
10533,9772,18,10545,41952,6521,8984,251,2157,6114,18282,48311,4478,19214,44772,18971,27857,21252,9609,13701,14924,2088,11416,57745,32574,22167
56088,10779,2649,226229,117,26578,1694,108365,687,58048,506,1669,47724,6075,18111,89,19736,710,10142,41006,5971,18256,14522,12103,3049,10477
10802,10688,793,12476,58770,841,55613,5548,261,402,15875,2280,861,25673,9383,83857,888,22318,12714,42258,29030,10992,9849,50463,2291,27791
10149,8217,2157,17771,2666,47434,5894,13787,1955,24081,14839,713,2142,44535,42848,11051,29911,36606,32669,27607,11307,17664,14412,31052,74692,11542
18402,12623,2614,12160,9549,18551,9820,17126,624,20283,8840,1551,10871,6073,8834,11543,34053,10559,11191,9748,11028,11465,17692,24099,10427,1637
9348,33367,123047,12582,10531,424,11826,10216,55687,10861,783,2788,39314,10016,27141,9614,10383,10050,8043,16148,2084,1641,15873,9398,31768,62994
139408,1770,18801,28902,26203,25232,18355,26964,43194,65134,49410,16399,19124,11594,12280,8470,10126,9422,37094,31004,2119,240,10061,2895,32031,11335
281,1883,26149,10384,12158,31357,20565,10557,10391,15765,150043,9837,659,33644,30237,1089,11879,17771,37667,11601,10397,20024,6028,93946,9320,11164
5967,16,51242,11654,25512,124614,49935,11216,11481,11370,1716,29825,9421,649,12257,2731,28463,4486,54850,1844,5332,47439,9071,197,18762,161806
79593,21352,2619,1091,196859,14854,29243,8337,15596,26156,11443,11624,21589,42186,136134,75386,14052,2469,172868,9566,10215,40880,13853,10054,8769,11808
47939,2756,19380,62676,2280,88,888,15875,25673,83857,10510,11704,22318,1552,10992,12714,27791,29030,10646,9849,50463,2291,9403,39074,52855,9447
36834,8840,44297,597,1587,21450,45019,36773,47493,454,1907,9313,10474,13667,17971,11236,10162,1091,46798,2171,12538,28732,11654,49721,20457,11355
9090,9566,11808,7007,9739,11398,11517,22213,10158,4954,12616,36647,9415,88,1959,251,42861,11624,79593,10135,1880,27418,1089,52961,41841,62463
3512,8845,10132,97805,2320,11893,136311,25557,24254,303693,14506,21056,16306,11895,10877,124853,9086,9395,79515,150,15031,9278,10173,11353,9625,16375
52856,10220,20649,51679,91076,58985,134,9304,2928,695,137,73351,10385,26425,46625,712,24113,18417,696,11862,11561,703,11686,242,10440,18254
77350,65448,193103,36536,1645,8737,15564,16129,10673,249,11038,23518,11223,32499,24748,18603,1859,18691,26386,113286,55912,9289,159569,26949,168283,34045
9560,115872,62364,10685,2667,21309,34941,1089,468,13482,34582,11165,18183,10393,20857,55475,1813,124475,12123,1637,1921,1689,43488,48260,12656,56162
9804,19855,619,310431,12138,20348,9922,8367,581,9631,14811,25562,8487,617,41952,24525,10874,12506,397,10083,167,12160,13697,8438,15764,37144
31611,51044,26928,984,11834,47501,37305,129628,27273,9715,13380,11219,13820,11718,20701,8989,639,47620,655,32031,18862,2981,621,13766,65203,9208
65796,505,11028,12150,66034,40480,46119,10490,832,10132,764,127602,10776,825,47907,47475,50116,1644,8348,31924,12235,25188,8487,25189,42261,20287
49805,10403,87729,124460,15739,462,12479,45019,68546,45864,33680,1859,221917,96288,5769,35233,125520,36234,4985,25497,12616,2625,52038,37230,15059,451
26258,1406,23730,13776,20283,23449,15745,11310,954,3116,123056,14534,10683,31657,1995,25624,11522,25128,85328,26244,88727,13704,48992,16314,9401,21538
50797,15655,1396,55936,12505,9322,13549,10110,25673,43488,55731,27092,41007,75888,32275,30910,1554,7007,29478,28794,21252,27362,235,825,31556,6037
19155,9822,124680,49462,151727,380,31941,61369,4105,9479,11258,76,43566,872,62185,5001,12144,19004,15267,29048,10142,10592,249,19855,9361,10110
76,507,9406,109,23949,9081,9410,207,2034,52961,26941,220,10973,62463,31121,9880,5780,291861,907,2654,69928,71,12312,29005,76083,18892
11017,850,24826,10723,39283,33660,18892,473,9614,9678,641,10663,19952,11003,41282,19157,9490,9032,21873,17130,600,6282,53119,40841,15128,9466
37141,2293,33408,125263,7341,11622,59181,51333,11416,45712,1642,75250,1572,9313,38718,12537,4961,23239,11849,104896,50562,37144,63437,80287,9603,2760
9382,11800,1633,47585,11302,8129,32023,42518,510,46786,51763,25884,35936,42186,2107,1552,74692,55561,77074,13785,9403,22660,17709,9447,26174,10439
6715,45325,54007,9445,63437,32911,4175,19997,32275,21734,17965,62185,154821,42758,15,9517,10823,47686,62127,4477,819,82623,1535,550,8095,161
18256,10779,1694,996,43230,16084,2094,5693,19483,11773,15592,3121,16535,15800,16380,691,95627,93427,5622,56088,10340,113279,18111,11531,11718,27632
22625,2621,24137,9434,34299,96196,10034,26949,9475,415,24349,8973,38223,103,8856,9263,47608,18168,32059,1921,15489,10495,63639,5332,12723,1885
2292,846,3604,25392,2428,50116,30946,9713,1644,44321,9730,31924,12235,8348,11674,20096,25188,20759,75889,10849,167,26515,3134,2210,8467,25189
1909,31603,1924,28,702,18647,238,4825,124304,654,40739,9306,29572,40885,4248,10607,12538,4307,2293,522,162,922,2086,9366,41326,4104
8984,251,48311,18282,4478,19214,44772,10545,11082,9879,30815,9623,20096,18169,10533,1779,9740,4421,19664,9465,41090,1774,11223,11286,6440,9397
61813,11973,9333,20156,1694,18111,29251,18734,5854,11974,30815,11593,44497,59797,918,9374,9586,8810,50627,97,12211,191874,18783,4958,17204,18414
4954,9566,11808,7007,32027,9739,24153,9090,9609,3595,18,2155,9772,57745,32574,22167,22213,579,4965,922,11398,10533,8688,41357,53714,22649
62488,10442,150823,26689,10897,5550,5548,5549,10306,17984,11607,124821,10329,3981,9820,13907,40932,172545,125548,14924,15559,30890,8386,168283,10132,24212
10531,12582,33367,9348,123047,11826,424,348,11566,11541,926,783,2788,8043,16148,11938,829,805,27141,39314,622,2084,9614,10050,10675,10383
11929,26475,11934,41282,9605,12774,13342,1700,10663,22479,78133,25969,45019,23333,1946,19200,59232,97406,1480,41240,10225,9989,22733,10314,13503,1389
8467,30946,75889,2123,11674,20096,10849,9889,11543,544,12610,17770,10655,11300,9849,10013,8348,25188,2292,11076,50116,6488,9713,1644,31924,12235
10451,25296,19931,42006,68894,38955,2114,10149,11932,30265,32590,21349,5894,49478,10674,12780,68924,4584,12659,22267,16307,682,146,10449,41823,42726
20156,10546,4192,11976,11973,30890,166680,8831,61813,26964,47692,8217,805,10217,25440,58372,22478,22477,10849,9333,30815,29251,18734,11593,44497,9586
18395,10409,9728,26271,11478,114,4806,27327,18417,3784,1939,5919,10866,8872,8873,9880,81442,13446,261,29968,36355,17127,15592,34388,704,47947
522,18423,11086,11562,29572,162,18975,143299,16096,2668,398959,9446,8095,869,6522,28121,8388,38129,20794,47493,17691,9737,16094,10671,37291,30157
397,13697,25562,12506,15764,215875,8487,10501,11777,35196,10806,795,10537,858,68924,9489,9748,10449,10684,11566,32059,12160,2613,11457,41952,218624
10525,10445,11050,2623,75151,11467,12499,9535,639,15698,585,54087,11896,31618,24016,31043,1406,47881,11310,12233,3172,9300,17589,12596,1618,786
27985,1588,34024,85247,46727,416437,31650,9702,287991,13380,8386,1411,159569,32049,68427,28966,8069,28288,73969,36555,3080,31530,17711,118452,34723,41326
15789,18041,9425,9070,17711,2294,19405,15267,31586,15513,37135,922,1793,26475,49948,9424,32502,41282,10796,1639,125263,11934,28737,82103,47452,7341
27303,17190,22167,65501,25723,25641,18197,9713,20759,2210,20682,10163,8769,9271,12104,157,9598,168,38126,9426,59569,10477,24077,10992,154,174
21183,2990,1408,2321,11296,600,9741,29825,2887,6071,17190,184,680,10479,25690,10687,11412,30528,20701,24816,686,9644,9894,26748,8587,2058
10954,49133,58098,3587,11444,44103,4480,1716,51980,287821,47119,11713,1363,12481,7093,88224,11673,4483,124306,4031,3934,4267,197537,41580,36245,69895
47867,24264,21291,57745,41579,2981,12121,11314,241,18331,9594,1649,6415,2133,23439,11851,11858,16121,14919,31043,11955,10246,46686,473,32331,11688
43475,38802,4481,20455,10948,11319,47439,12599,13764,16340,15655,14444,9070,16508,15789,1857,530,36107,20701,10386,11176,11398,15139,54825,531,13005
72031,1634,9067,36047,11342,9360,10016,10634,10471,84198,19848,52855,1496,10136,52780,2176,17585,13533,9013,8077,39891,49471,68924,33666,28966,196280
14275,3083,3110,18264,43832,13665,12500,25678,25682,27273,23945,77074,33367,9062,11040,475,87774,20242,303693,70199,170430,27745,26044,94260,15855,24066
1024,10876,25147,13787,597,4584,9778,41730,10209,17707,12706,32513,153141,16980,87,32458,39930,6116,11300,3525,10990,31342,46029,12107,52059,11232
17207,9279,11704,11886,9325,24977,26355,10112,2322,36915,18161,10380,10373,2323,124632,12559,18890,30502,43368,79306,4925,102732,14285,15515,11940,9313
13701,34024,53119,10533,9772,18,9529,50512,41952,6521,14924,2157,6114,14683,18971,27857,21252,9609,2088,39437,57745,32574,41357,22649,22167,922
14819,44857,5955,2788,77469,9614,16148,9398,25719,544,9678,24254,14585,30175,424,36434,37218,9894,16375,1597,2074,27352,9824,22318,123047,4967
32631,8850,1413,10656,200383,746,26748,14854,13554,91076,707,525,55687,29372,682,112,21299,47493,12211,14822,9312,11568,8769,31945,10220,8009
11777,35196,10537,795,858,9748,10449,10684,9489,397,2613,11983,41963,18551,25447,2058,639,9444,11232,71881,9062,1073,30666,2067,43463,45864
628,380,11873,1535,819,4477,550,161,2119,7520,881,744,11259,11976,954,955,32326,47686,37233,2604,345,9390,9346,45325,1903,83718
87729,10403,49805,124460,10155,1598,31610,11595,68546,96288,33680,31662,29946,1859,26371,106143,26941,50116,9625,150,20318,31608,10990,1245,19819,10879
18713,6037,10765,22178,25221,15196,11697,9737,29946,24816,143750,525,32119,5925,38560,1580,5652,10154,11071,42807,13552,1547,31004,9387,10220,10925
6280,9493,10830,10896,11088,364,15723,11975,46889,14034,11896,249,11858,25166,9054,169,944,941,942,943,12151,13368,39437,10871,14911,32332
9061,36739,15765,12610,603,18550,8413,22073,982,40480,967,10518,16241,168450,506,43103,9064,23383,16420,117,1669,41006,89,993,223,11851
37108,10414,33078,2770,3079,22796,25319,27723,10019,21845,3110,9816,1485,43832,3083,18975,120,2668,16300,18264,983,11318,125099,93946,12635,54007
6071,11412,9741,680,184,10479,9644,9558,9631,9659,479,32458,10972,6072,31000,36739,21183,20759,42458,25208,88030,34604,9458,11959,38718,12107
11,1892,1891,1893,16121,26959,14919,5503,11113,22915,33245,89,85,17339,9772,11120,6068,9281,4477,78,3525,87,2655,11860,22292,3767
9587,379,10307,9946,629,58084,9311,4587,6114,162,10641,33516,20539,49799,37636,11465,8078,42314,117553,14370,29122,31955,12660,846,2640,39780
19101,11224,9410,26531,55475,2493,51521,77332,9880,10137,209345,70687,37345,22586,15138,128,18887,19933,18183,9301,39938,9678,22611,6978,9560,24100
49980,1911,643,12527,62463,1712,8129,21028,37691,43316,38884,10869,132641,349394,25018,210307,9802,10427,12508,166680,69605,20620,889,63709,9781,59066
17961,1627,840,4481,47439,19426,21588,37949,12652,185191,1628,46748,1716,4973,197537,14283,147,77010,20967,10675,33828,1802,10239,38802,43475,13666
18183,140519,95743,36914,9560,55475,48992,19209,9410,11103,18212,239,9739,21060,33657,12658,252,26180,10102,51242,19101,21468,126152,12527,79474,10390
4476,297,9433,9342,2669,274,161070,550,819,1535,4477,161,1955,1245,10858,10906,10467,9740,12524,10445,15655,14052,43194,40505,49126,9570
11008,29251,11054,62463,7520,6116,59066,711,11542,10130,55123,27059,18828,32043,26791,24257,9300,26291,4248,12211,1832,10723,20678,10607,23449,23439
47504,869,22073,37667,500,18971,12489,73,42739,25447,862,863,14583,71881,10376,1073,5,2067,8469,15196,13762,21661,18660,10608,416437,16052
32325,92603,46991,47943,102933,58985,146341,5,142132,635,5852,22356,117164,2892,228,139,28370,22688,37144,10354,8470,10673,10126,2924,18129,37094
43742,9087,9882,14,31174,10416,28902,53617,28569,52782,39113,18254,26477,26483,8592,9452,12185,14441,9413,2769,30295,24113,31121,12704,475,3767
28313,18133,44465,9452,18423,55731,765,1365,10938,10869,10730,12524,48259,9576,11780,34053,66588,16858,11027,61752,10354,3526,13939,19378,42087,57834
11318,11527,33379,11120,3486,11831,58102,5279,10763,2779,109614,8358,29918,10342,55059,32076,52748,61418,9651,10647,11114,138,2898,20539,17127,303693
3036,63639,76857,11790,10549,10705,11971,11498,9466,40154,51352,12488,32144,13791,51333,10501,101860,68,949,36094,635,586,1597,11966,29959,10785
40490,8388,26261,44326,15489,2086,9749,11419,47941,11977,14628,11153,5825,11418,11933,14170,14328,37112,120077,109614,40220,11697,29946,10925,143750,59585
24070,35680,858,2928,55107,9489,8388,10783,20794,9462,16096,398959,28121,6522,2107,16094,11353,11086,38129,17691,10878,1552,33689,9737,18423,12500
8986,453,47493,10657,12509,11300,3525,46029,10990,10345,22167,11587,36773,11157,26337,87078,16084,220,2756,2923,21736,14285,11886,110513,2362,26890
10510,2280,888,10992,9570,24081,11881,12662,68274,27396,15875,5923,11704,25673,9849,83857,22318,47939,12714,27791,29030,10646,50463,2291,39074,52855
17402,8818,9691,253632,90148,2057,48781,4203,5,2469,2107,17709,31306,10439,11074,9342,28308,46029,20761,8068,22048,1911,24587,145925,16263,32872
38722,16052,226229,31643,14460,33245,12589,67365,1592,47818,47260,73,29154,93350,4967,46702,4174,17795,22915,43345,41007,25232,11371,11016,38617,2148
8438,617,41952,31641,2640,192,31643,9208,11258,1788,63437,21032,19209,49792,12714,45225,9383,109614,8197,11601,19855,9631,37144,46094,25562,619
11593,9374,918,30815,9586,9333,3179,26269,18734,38560,9741,32855,4824,12220,5919,29251,562,261,2124,12479,8838,3172,2069,95,18,10592
1945,104301,27418,43566,29076,1770,11780,17126,424,42486,10868,9359,32027,14612,4415,11618,11308,32924,1893,32567,21736,11521,1049,274,71881,48834
39310,53862,9972,18355,11398,466,22256,38153,931,11372,23210,11281,26744,872,10206,25166,98499,651,1598,948,11191,11595,1493,16619,9849,50463
109560,100568,102304,63105,5919,5924,5925,912,5923,5922,9558,29251,10784,9417,249882,29064,8851,49788,10641,772,1103,5769,47434,39176,66597,2142
56428,10117,22318,9849,52855,15856,816,78802,22102,40926,2360,24560,293,4975,8420,1636,43715,609,63945,11133,20468,29015,269,83857,19052,15875
63105,100568,102304,109560,802,55687,10134,276635,35233,4985,15739,18030,12479,462,45019,37718,12626,33250,27265,12186,27223,90715,10013,23439,29074,38126
131957,28033,16222,26174,26167,7452,1847,124676,41043,11223,278978,11663,1775,18192,37165,329,33374,25059,8336,2637,133115,1018,10784,30379,268,10803
241,10644,2981,409,18417,11374,11517,106143,20761,14905,1363,10158,57745,9594,35292,2604,18331,392,10673,47434,524,10155,110428,11876,10858,299
9058,11856,31863,9089,20443,3064,26333,22230,35196,48862,38809,47817,12187,11978,32456,63020,9390,3600,90715,12715,28216,12117,2428,16560,2039,24940
527,11867,34636,12212,9433,261246,5279,8584,146599,9398,10990,13685,2043,311,10072,10236,41823,49478,2064,4886,18990,335,8007,10548,7227,21719
18220,9591,26626,6970,9264,18222,12710,32332,19494,38922,10278,10357,34760,37247,110972,11252,49963,9869,8463,15007,30159,24735,36773,830,6068,705
6950,9386,2185,913,44326,17711,10551,8342,15170,9770,879,12704,5924,10047,302579,9772,2133,340210,10153,10699,24254,380,10518,3116,34584,37247
101,21349,175,10564,15050,40160,221,11881,8195,1705,929,269,110428,10656,18,104931,42237,28569,1725,39391,10047,9322,60670,56715,65448,11687
63020,392,9585,27857,26333,22230,48862,5781,9058,19,140511,11448,15556,3175,124851,28005,11702,99,5854,24197,303,36049,44535,426,11219,571
2307,9607,17949,9423,10279,2924,867,140511,12241,18069,9945,17664,10635,114719,8850,2613,18550,9638,4011,9623,39940,10220,21873,64802,20637,9536
680,184,9741,6071,11412,10479,9644,755,6072,479,9659,9631,32458,31000,36739,21183,20759,500,25208,88030,42458,34604,11959,12107,24977,11360
41478,88863,8011,36434,29621,49478,11843,17139,57575,78256,27033,23531,1103,46748,9103,433,27632,28377,1847,43194,125707,938,13550,101230,29938,23941
25296,10451,11220,10149,19931,30265,5894,32590,21349,68924,18603,12659,4584,12596,22267,146,36943,6552,41823,18990,21370,15513,14136,7227,820,9425
40156,96196,1999,40880,47608,10212,83718,380,40820,11873,31618,20681,36929,628,18683,10655,14778,4986,10653,24828,9717,259209,279,11015,19931,9960
11450,46063,133115,29756,27665,10220,21500,20649,18169,711,29015,11557,9277,52856,51679,91076,606,642,58985,43230,134,10236,547,31908,5257,32562
30304,11305,70581,10219,11645,11953,11878,11712,346,9764,149,13889,1678,25188,45225,4806,36685,152,9413,11862,56934,2493,20758,229,11932,18111
10452,124475,10401,49935,52366,36998,10988,48217,11845,30964,11444,9945,23730,13776,52873,20283,1406,31353,23449,11449,10656,10412,10956,11310,21484,11411
12106,11000,6346,10393,9798,8963,10083,11306,8012,33,8007,66,2636,9710,524,10153,861,402,11088,37718,592,8536,14911,31606,23599,9967
161495,34379,82865,35284,16562,10540,12623,10567,20283,32458,75889,196280,86093,21711,14584,849,6037,221917,3034,45905,21362,29056,29185,746,1281,9827
3586,24167,126996,24071,18734,27444,11936,121940,41050,422,10102,55049,65632,124304,108548,651,10763,9465,10403,11335,695,3121,22479,5279,47574,32331
110,8420,16420,45928,1600,109,108,9028,2457,42726,8416,269,12715,175,16958,8867,9487,42186,3110,22342,12501,3083,43832,8195,43329,929
108,10086,109,102461,110,784,409,33828,10644,42832,31336,9840,1600,77936,392,47434,98505,241,110428,11876,21596,28463,349394,1802,2731,102489
109,76,507,9406,110,108,5780,52961,62463,26941,220,2654,1600,31121,9880,69928,12312,71,12238,291861,29005,907,10973,18892,76083,2665
159185,10404,77825,39197,18660,22328,14398,26422,25538,15247,13346,12919,25471,9896,6552,13166,9469,31556,302579,12780,47943,12101,31465,497,11230,10427
36357,105,22345,14550,165,196,13554,856,41974,15139,400,32855,43488,9255,71067,43510,125498,18990,14822,15121,16508,16307,10395,19382,682,9438
92769,9340,11449,5652,29946,11071,143750,10543,10552,40220,12500,94440,9268,59585,25221,26371,25678,44326,10925,34322,13794,31908,31662,39282,38560,25682
28033,131957,10890,37165,18192,329,2637,133115,1018,11447,25059,9535,1636,1499,9304,137,11062,11977,1939,11153,40628,10329,29143,3784,53119,13891
22586,38766,26261,13818,30285,881,11857,13783,32308,11077,9504,15602,14475,26531,3309,40773,32669,2383,17443,47288,665,22613,9889,252,914,10948
